date,symbol,score,hybrid_fundamental_quality,hybrid_momentum_technical,hybrid_volume_strength,hybrid_multi_timeframe,hybrid_ml_signal,hybrid_risk_adjustment,hybrid_growth,hybrid_value,current_price,regime,return_7d,return_30d,data_source
2026-04-07,TCS,51.2,91.3,46.4,16.7,73.9,,56.7,,,2473.9,UNKNOWN,3.059945834512301,-2.9305954161445493,reports_pairwise
2026-04-07,CUMMINSIND,54.3,74.9,41.3,1.4,74.0,,71.9,,,4698.3,UNKNOWN,7.798565438562877,14.99904220675563,reports_pairwise
2026-04-07,KOTAKBANK,50.9,81.4,38.1,15.0,68.6,,65.1,,,360.55,UNKNOWN,5.228123699902917,5.228123699902917,reports_pairwise
2026-04-07,BANKBARODA,55.2,77.2,34.6,28.2,69.3,,60.4,,,259.76,UNKNOWN,8.808130582075762,4.0768401601478415,reports_pairwise
2026-04-07,ULTRACEMCO,51.0,60.3,41.0,15.2,67.6,,68.3,,,10955.0,UNKNOWN,7.4030123231401195,10.871748060246462,reports_pairwise
2026-04-07,ABB,53.9,76.1,37.9,20.0,71.2,,70.3,,,6193.5,UNKNOWN,11.245660773391458,16.057156696536694,reports_pairwise
2026-04-07,DIVISLAB,52.8,64.5,36.5,32.8,67.7,,65.6,,,5821.0,UNKNOWN,5.248239134169387,15.143446143274353,reports_pairwise
2026-04-07,ICICIGI,51.9,82.6,36.2,5.1,67.1,,66.8,,,1713.0,UNKNOWN,5.48161120840631,8.009340338587275,reports_pairwise
2026-04-07,ITC,49.4,93.7,38.4,7.1,73.9,,57.5,,,294.85,UNKNOWN,2.560624046125133,4.256401560115297,reports_pairwise
2026-04-07,LICHSGFIN,53.3,47.2,48.6,3.4,72.8,,62.0,,,517.55,UNKNOWN,2.405564679741097,13.293401603709802,reports_pairwise
2026-04-07,INFY,53.2,92.0,49.6,11.6,71.5,,58.9,,,1306.2,UNKNOWN,1.0641555657632722,-10.986066452304394,reports_pairwise
2026-04-07,BOSCHLTD,54.6,76.8,47.4,52.7,72.6,,58.5,,,33460.0,UNKNOWN,10.430364614465033,13.254632396891811,reports_pairwise
2026-04-07,EICHERMOT,51.8,85.8,39.7,13.5,69.6,,64.6,,,6596.0,UNKNOWN,8.012431776834445,11.090054578532444,reports_pairwise
2026-04-07,ASIANPAINT,50.8,66.0,42.9,15.6,70.8,,59.5,,,2184.3,UNKNOWN,9.870439042256095,15.854049352195199,reports_pairwise
2026-04-07,INDIANB,56.2,85.5,40.7,8.6,69.9,,64.9,,,899.85,UNKNOWN,10.64066233261099,-4.34516863921765,reports_pairwise
2026-04-07,ADANIPOWER,55.9,79.7,51.8,54.1,73.8,,53.7,,,163.26,UNKNOWN,12.544407693250042,40.99595736861449,reports_pairwise
2026-04-07,LT,51.1,64.4,43.1,15.0,72.6,,65.8,,,3727.7,UNKNOWN,8.64608203449849,7.921774820935166,reports_pairwise
2026-04-07,HINDUNILVR,48.2,73.1,39.0,15.0,69.0,,64.8,,,2084.8,UNKNOWN,3.396009209516487,8.988871834228684,reports_pairwise
2026-04-07,TATACONSUM,48.7,54.4,41.9,13.1,68.9,,71.6,,,1055.2,UNKNOWN,4.169825625473844,9.145185746777862,reports_pairwise
2026-04-07,BSE,55.2,75.0,43.8,22.8,72.1,,53.3,,,2982.3,UNKNOWN,13.147570666934913,32.9041343929182,reports_pairwise
2026-04-07,DABUR,49.1,72.5,36.3,9.5,69.7,,60.2,,,413.7,UNKNOWN,3.9521392313270542,13.608895334783663,reports_pairwise
2026-04-07,ICICIPRULI,49.3,56.6,35.2,19.0,67.7,,59.1,,,513.1,UNKNOWN,10.378093938803351,9.70571038783862,reports_pairwise
2026-04-07,BAJAJ-AUTO,49.7,79.8,39.3,8.6,67.8,,69.0,,,8942.5,UNKNOWN,10.95890410958904,18.590998043052835,reports_pairwise
2026-04-07,POWERGRID,48.8,60.8,36.1,5.3,72.8,,73.6,,,295.15,UNKNOWN,2.625783499915298,6.318820938505857,reports_pairwise
2026-04-07,MFSL,49.8,51.7,35.0,18.6,71.2,,61.9,,,1498.8,UNKNOWN,12.883640245529767,13.917800907392591,reports_pairwise
2026-04-07,ADANIPORTS,52.9,79.2,43.6,11.2,72.8,,66.0,,,1387.1,UNKNOWN,7.483238411073476,24.92250018023214,reports_pairwise
2026-04-07,BRITANNIA,47.8,65.3,35.8,10.9,71.5,,72.4,,,5535.0,UNKNOWN,2.1409214092140925,5.040650406504065,reports_pairwise
2026-04-07,PFC,53.8,56.5,40.7,16.9,69.6,,64.9,,,405.9,UNKNOWN,9.288001970928812,12.724809066272492,reports_pairwise
2026-04-07,GRASIM,48.8,42.3,40.3,0.0,66.6,,71.6,,,2614.4,UNKNOWN,5.263157894736838,13.242044063647484,reports_pairwise
2026-04-07,ACC,48.4,76.5,38.5,3.4,68.5,,52.9,,,1362.1,UNKNOWN,4.8528008222597565,3.8543425592834595,reports_pairwise
2026-04-07,IOB,54.0,87.9,42.0,2.1,68.5,,56.4,,,33.05,UNKNOWN,6.6565809379727785,6.414523449319227,reports_pairwise
2026-04-07,MAHABANK,54.2,84.6,40.5,8.2,69.9,,57.7,,,66.59,UNKNOWN,7.508634930169694,28.112329178555335,reports_pairwise
2026-04-07,IRB,50.3,67.7,48.3,10.1,67.7,,59.3,,,20.67,UNKNOWN,4.596032897919686,4.837929366231252,reports_pairwise
2026-04-07,HDFCAMC,52.9,87.5,41.5,15.2,67.4,,58.9,,,2386.6,UNKNOWN,9.989105840945282,18.771474063521328,reports_pairwise
2026-04-07,SAIL,53.4,64.9,45.2,22.7,75.2,,61.7,,,160.44,UNKNOWN,6.207928197456998,16.72899526302668,reports_pairwise
2026-04-07,APLAPOLLO,49.5,69.5,39.3,18.5,68.3,,65.0,,,1915.0,UNKNOWN,4.595300261096606,3.0652741514360335,reports_pairwise
2026-04-07,AMBUJACEM,48.8,75.5,40.5,8.7,68.4,,53.6,,,430.05,UNKNOWN,4.976165562143931,4.790140681316117,reports_pairwise
2026-04-07,MARUTI,47.3,84.7,41.3,11.1,67.3,,59.6,,,12688.0,UNKNOWN,4.508196721311475,8.527742749054225,reports_pairwise
2026-04-07,TATAPOWER,47.2,51.2,37.1,7.8,77.0,,73.6,,,383.85,UNKNOWN,6.981893968998294,14.432721115018882,reports_pairwise
2026-04-07,WIPRO,48.7,84.1,41.3,9.0,72.4,,57.3,,,197.29,UNKNOWN,5.43869430787167,0.03548076435704881,reports_pairwise
2026-04-07,LTIM,50.6,87.9,43.4,21.3,86.6,,51.9,,,4504.0,UNKNOWN,0.0,,reports_pairwise
2026-04-07,IRCTC,46.8,89.4,39.3,10.2,68.6,,51.9,,,514.7,UNKNOWN,6.62521857392654,10.452690887895852,reports_pairwise
2026-04-07,SHREECEM,45.8,51.2,43.2,7.3,69.7,,55.1,,,23695.0,UNKNOWN,4.684532601814729,8.018569318421607,reports_pairwise
2026-04-07,CENTRALBK,50.7,72.3,36.2,8.4,67.9,,61.6,,,33.93,UNKNOWN,5.334512231063962,9.755378720895969,reports_pairwise
2026-04-07,IOC,47.7,56.9,35.6,9.0,67.1,,51.9,,,134.05,UNKNOWN,8.2804923535994,9.57851547929875,reports_pairwise
2026-04-07,BEL,49.7,75.0,36.2,11.2,72.1,,68.6,,,427.15,UNKNOWN,4.2607983144094685,2.8795505091888125,reports_pairwise
2026-04-07,INDUSTOWER,50.0,83.6,39.9,5.5,69.5,,65.3,,,425.5,UNKNOWN,1.2925969447708578,-5.311398354876621,reports_pairwise
2026-04-07,PETRONET,50.4,84.3,35.4,3.2,71.2,,58.2,,,254.52,UNKNOWN,6.003457488606004,10.83608360836084,reports_pairwise
2026-04-07,VEDL,51.9,67.3,41.3,7.5,71.5,,62.6,,,690.0,UNKNOWN,10.826086956521745,-55.739130434782616,reports_pairwise
2026-04-07,MRF,48.4,76.0,37.2,15.0,68.7,,61.0,,,127045.0,UNKNOWN,7.61147624857334,2.2983982053603054,reports_pairwise
2026-04-07,INDUSINDBK,50.9,74.1,38.0,3.7,71.2,,60.1,,,786.2,UNKNOWN,7.485372678707695,20.44645128466039,reports_pairwise
2026-04-07,PIIND,48.4,80.2,39.1,15.0,69.8,,50.7,,,2837.7,UNKNOWN,3.7354195299009763,9.296261056489417,reports_pairwise
2026-04-07,TATASTEEL,50.2,56.8,44.5,7.5,69.8,,63.8,,,196.1,UNKNOWN,7.445181030086688,10.703722590515047,reports_pairwise
2026-04-07,BANDHANBNK,51.4,77.5,34.7,20.9,73.4,,53.3,,,152.58,UNKNOWN,11.475947044173541,36.07943373967753,reports_pairwise
2026-04-07,CANBK,49.9,81.0,36.0,10.4,68.2,,59.5,,,130.51,UNKNOWN,9.570147881388406,4.152938472147741,reports_pairwise
2026-04-07,JSWSTEEL,48.2,45.9,41.7,10.8,68.8,,67.2,,,1133.6,UNKNOWN,8.503881439661265,13.214537755822175,reports_pairwise
2026-04-07,MPHASIS,50.0,83.7,47.6,11.1,71.6,,54.2,,,2235.2,UNKNOWN,6.836077308518263,-1.8835003579098029,reports_pairwise
2026-04-07,RECLTD,50.1,57.4,40.5,15.0,69.6,,54.5,,,327.55,UNKNOWN,8.304075713631503,9.830560219813766,reports_pairwise
2026-04-07,CONCOR,47.3,74.9,39.3,8.9,69.9,,54.0,,,450.45,UNKNOWN,8.824508824508824,16.92751692751694,reports_pairwise
2026-04-07,HAL,49.2,92.4,36.4,11.2,71.5,,54.2,,,3752.1,UNKNOWN,10.634044934836503,27.451293942059124,reports_pairwise
2026-04-07,J&KBANK,50.9,70.1,34.8,15.0,74.6,,59.0,,,115.8,UNKNOWN,9.8100204336005,22.41795725978924,reports_pairwise
2026-04-07,BPCL,48.7,68.2,36.8,15.0,66.2,,47.7,,,278.7,UNKNOWN,8.97021887334051,10.369573017581642,reports_pairwise
2026-04-07,PNB,49.0,77.0,35.6,9.3,72.4,,58.2,,,106.5,UNKNOWN,6.873239436619712,2.450704225352112,reports_pairwise
2026-04-07,COLPAL,46.4,82.9,35.6,11.1,69.3,,53.7,,,1829.7,UNKNOWN,5.935399245777991,18.434716073673275,reports_pairwise
2026-04-07,OBEROIRLTY,49.2,80.2,47.1,15.0,69.9,,56.4,,,1519.9,UNKNOWN,12.263964734521998,10.204618724916106,reports_pairwise
2026-04-07,TVSMOTOR,47.1,50.0,43.2,10.2,68.7,,68.8,,,3487.8,UNKNOWN,8.168472962899239,6.276162624003659,reports_pairwise
2026-04-07,OFSS,50.4,94.4,49.6,2.5,70.4,,49.9,,,7017.0,UNKNOWN,6.263360410431809,35.36411571896822,reports_pairwise
2026-04-07,GLENMARK,50.1,57.8,36.0,14.5,74.7,,65.8,,,2104.8,UNKNOWN,5.744013683010245,12.675788673508157,reports_pairwise
2026-04-07,BAJAJFINSV,45.2,55.9,36.1,15.0,68.1,,61.6,,,1672.3,UNKNOWN,9.155055911020758,9.10123781618131,reports_pairwise
2026-04-07,HAVELLS,45.0,66.5,35.2,5.2,68.3,,58.9,,,1206.6,UNKNOWN,6.74622907342948,5.163268688877854,reports_pairwise
2026-04-07,M&M,47.6,68.4,44.0,15.0,67.0,,60.5,,,3021.6,UNKNOWN,7.592004236166273,11.553481599152764,reports_pairwise
2026-04-07,MAXHEALTH,48.0,55.7,36.6,19.1,71.1,,54.4,,,931.6,UNKNOWN,4.680120223271793,8.984542722198361,reports_pairwise
2026-04-07,PATANJALI,45.6,71.2,38.5,20.1,69.8,,56.4,,,471.7,UNKNOWN,-1.208395166419332,-2.406190375238492,reports_pairwise
2026-04-07,CHOLAFIN,49.4,64.6,35.4,20.8,69.0,,54.3,,,1393.2,UNKNOWN,10.773758254378404,21.24605225380419,reports_pairwise
2026-04-07,GAIL,46.1,80.7,37.1,15.0,68.3,,55.3,,,143.14,UNKNOWN,8.858460248707564,16.850635741232363,reports_pairwise
2026-04-07,HEROMOTOCO,47.4,90.0,37.2,9.5,66.4,,59.7,,,5103.5,UNKNOWN,4.056039972567846,4.692857842657,reports_pairwise
2026-04-07,MUTHOOTFIN,49.3,73.3,43.0,0.0,72.3,,51.6,,,3289.8,UNKNOWN,11.05842300443795,8.951911970332542,reports_pairwise
2026-04-07,NHPC,45.9,41.8,45.0,10.2,69.1,,65.0,,,76.16,UNKNOWN,3.518907563025219,7.116596638655465,reports_pairwise
2026-04-07,ABCAPITAL,49.2,69.6,39.0,15.0,68.0,,58.2,,,311.3,UNKNOWN,12.158689367169922,18.53517507227754,reports_pairwise
2026-04-07,PERSISTENT,49.0,76.0,53.5,15.6,71.9,,55.9,,,5309.4,UNKNOWN,5.122989414999813,-6.1287527780916795,reports_pairwise
2026-04-07,APOLLOTYRE,46.6,66.4,43.2,5.0,67.8,,58.2,,,410.9,UNKNOWN,6.9238257483572765,-0.20686298369432124,reports_pairwise
2026-04-07,AUBANK,48.6,78.8,41.1,3.0,67.3,,56.6,,,883.55,UNKNOWN,12.415822534095417,16.846811159526926,reports_pairwise
2026-04-07,CGPOWER,48.7,74.7,35.3,11.0,78.1,,59.0,,,687.3,UNKNOWN,6.460061108686177,24.996362578204582,reports_pairwise
2026-04-07,EXIDEIND,45.4,65.3,41.8,16.5,69.7,,54.3,,,298.8,UNKNOWN,10.22423025435074,21.971218206157957,reports_pairwise
2026-04-07,HYUNDAI,48.4,96.2,35.0,64.9,79.9,,36.8,,,1691.4,UNKNOWN,4.93673879626345,8.537306373418462,reports_pairwise
2026-04-07,NYKAA,47.4,37.6,44.8,16.2,75.6,,66.2,,,252.52,UNKNOWN,3.405670837953427,6.862822746713136,reports_pairwise
2026-04-07,UNIONBANK,48.4,80.1,39.2,3.4,69.5,,52.9,,,174.12,UNKNOWN,9.677234091431194,-3.928325292901449,reports_pairwise
2026-04-07,BAJFINANCE,47.3,59.7,40.4,15.0,68.3,,57.3,,,850.85,UNKNOWN,8.385731915143682,14.326849620967266,reports_pairwise
2026-04-07,JINDALSTEL,47.8,49.6,38.0,18.4,71.5,,64.4,,,1134.0,UNKNOWN,9.365079365079369,10.952380952380956,reports_pairwise
2026-04-07,SIEMENS,46.6,61.8,35.4,4.9,72.6,,67.0,,,3048.0,UNKNOWN,11.660104986876643,27.017716535433074,reports_pairwise
2026-04-07,UCOBANK,46.7,76.0,36.3,15.2,69.5,,48.3,,,24.35,UNKNOWN,8.418891170431198,12.073921971252556,reports_pairwise
2026-04-07,MANKIND,45.5,57.9,36.2,17.2,69.2,,57.2,,,2017.7,UNKNOWN,4.044208752540027,17.71819398324824,reports_pairwise
2026-04-07,VOLTAS,47.2,55.2,34.5,34.2,72.4,,59.3,,,1252.0,UNKNOWN,10.543130990415335,8.937699680511189,reports_pairwise
2026-04-07,NAUKRI,46.3,53.8,52.0,5.8,73.9,,47.7,,,994.3,UNKNOWN,2.790908176606658,-1.2521371819370344,reports_pairwise
2026-04-07,WAAREEENER,47.7,84.4,52.2,5.0,76.9,,35.1,,,3084.7,UNKNOWN,9.997730735565861,4.600123188640714,reports_pairwise
2026-04-07,YESBANK,47.6,73.5,37.6,15.0,69.3,,54.4,,,18.15,UNKNOWN,6.556473829201109,24.02203856749313,reports_pairwise
2026-04-07,GODREJCP,43.2,59.8,37.3,16.2,68.6,,62.2,,,1001.95,UNKNOWN,7.8896152502619845,3.4582564000199474,reports_pairwise
2026-04-07,ASHOKLEY,47.4,69.1,34.6,38.9,68.1,,50.8,,,150.91,UNKNOWN,17.951096680140484,13.166788151878606,reports_pairwise
2026-04-07,M&MFIN,47.5,54.3,35.1,44.9,74.1,,47.1,,,281.25,UNKNOWN,8.657777777777786,16.782222222222217,reports_pairwise
2026-04-07,MOTILALOFS,47.4,73.2,44.2,25.0,71.7,,35.4,,,704.85,UNKNOWN,10.285876427608711,26.452436688657148,reports_pairwise
2026-04-07,SUZLON,47.4,91.7,42.1,15.0,75.2,,37.1,,,41.59,UNKNOWN,14.162058187064181,33.806203414282265,reports_pairwise
2026-04-07,TRENT,47.4,68.7,44.9,46.8,73.7,,41.0,,,3833.6,UNKNOWN,2.971097662771288,12.012207846410696,reports_pairwise
2026-04-07,COFORGE,47.3,69.5,53.9,26.7,71.9,,40.2,,,1220.2,UNKNOWN,3.9829536141616053,5.335190952302893,reports_pairwise
2026-04-07,UPL,47.0,54.9,40.3,2.6,74.0,,52.4,,,607.75,UNKNOWN,7.6182640888523165,7.025915261209387,reports_pairwise
2026-04-07,POLYCAB,45.4,83.3,35.2,8.4,66.7,,60.5,,,7047.0,UNKNOWN,9.755924506882362,27.756492124308217,reports_pairwise
2026-04-07,ADANIENSOL,46.7,54.1,44.9,4.7,83.7,,60.1,,,991.35,UNKNOWN,19.37761638170172,39.920310687446396,reports_pairwise
2026-04-07,JIOFIN,44.8,50.0,38.0,10.3,74.8,,51.0,,,235.31,UNKNOWN,3.2510305554375103,6.676299349793892,reports_pairwise
2026-04-07,GMRAIRPORT,46.1,65.6,40.8,3.6,72.9,,59.6,,,91.2,UNKNOWN,8.09210526315789,10.372807017543852,reports_pairwise
2026-04-07,HUDCO,46.6,58.5,41.7,8.6,73.9,,42.0,,,169.52,UNKNOWN,12.671071260028308,34.503303445021224,reports_pairwise
2026-04-07,INDHOTEL,44.2,69.5,38.4,11.8,69.7,,53.5,,,595.4,UNKNOWN,9.11152166610682,12.378233120591208,reports_pairwise
2026-04-07,MAZDOCK,46.6,84.8,39.0,49.9,71.9,,35.1,,,2313.7,UNKNOWN,9.093659506418296,15.97441327743443,reports_pairwise
2026-04-07,SONACOMS,46.5,56.2,41.6,4.3,72.5,,62.1,,,509.4,UNKNOWN,13.466823714173543,13.594424813506087,reports_pairwise
2026-04-07,SRF,45.5,61.4,40.1,21.9,70.7,,54.8,,,2433.8,UNKNOWN,1.746240447037554,13.86720355000411,reports_pairwise
2026-04-07,POLICYBZR,46.3,53.3,41.2,7.4,74.0,,50.6,,,1470.0,UNKNOWN,1.292517006802721,14.564625850340128,reports_pairwise
2026-04-07,BAJAJHFL,41.2,53.9,36.7,4.3,76.9,,43.0,,,79.68,UNKNOWN,9.023594377510037,10.404116465863442,reports_pairwise
2026-04-07,SOLARINDS,46.1,72.3,34.7,19.1,70.7,,51.3,,,13303.0,UNKNOWN,10.381117041268887,19.424190032323533,reports_pairwise
2026-04-07,VBL,45.1,69.9,43.0,7.0,68.5,,52.5,,,401.0,UNKNOWN,9.98753117206983,27.331670822942648,reports_pairwise
2026-04-07,ADANIENT,45.9,83.6,36.0,10.9,69.8,,47.5,,,1902.2,UNKNOWN,13.920723372936598,32.14698769845441,reports_pairwise
2026-04-07,KALYANKJIL,46.0,55.4,46.1,32.0,73.7,,41.6,,,420.35,UNKNOWN,6.661115736885928,-2.188652313548244,reports_pairwise
2026-04-07,BANKINDIA,45.9,74.4,35.1,12.9,70.4,,52.5,,,143.05,UNKNOWN,4.306186648025164,-1.873470814400564,reports_pairwise
2026-04-07,IGL,44.8,83.1,36.8,5.3,68.3,,48.5,,,148.81,UNKNOWN,10.14044755056784,14.132114777232713,reports_pairwise
2026-04-07,TORNTPOWER,45.1,80.1,35.0,25.0,68.5,,59.8,,,1379.1,UNKNOWN,8.476542672757603,24.175186715974196,reports_pairwise
2026-04-07,ADANIGREEN,45.5,60.3,43.4,57.6,73.2,,43.0,,,921.1,UNKNOWN,19.748127239170554,48.192378677668,reports_pairwise
2026-04-07,UNITDSPR,41.3,68.4,24.2,27.4,61.4,,61.3,,,1236.3,UNKNOWN,0.841219768664571,3.518563455471973,reports_pairwise
2026-04-07,BAJAJHLDNG,45.4,81.7,35.8,15.0,69.5,,42.7,,,9131.0,UNKNOWN,11.050268316723251,16.055196583068668,reports_pairwise
2026-04-07,TATATECH,43.3,70.1,38.9,4.3,78.6,,50.4,,,543.3,UNKNOWN,5.6966685072703935,15.819988956377701,reports_pairwise
2026-04-07,JUBLFOOD,42.3,55.3,41.2,22.4,69.8,,48.7,,,461.1,UNKNOWN,-2.8193450444589025,3.882021253524176,reports_pairwise
2026-04-07,SBICARD,43.2,54.9,35.6,7.1,69.5,,47.1,,,635.1,UNKNOWN,8.990710124389862,2.054794520547938,reports_pairwise
2026-04-07,SUPREMEIND,44.2,63.3,35.0,20.0,67.4,,56.4,,,3672.2,UNKNOWN,4.6675017700560995,-0.19879091552746928,reports_pairwise
2026-04-07,BIOCON,43.1,44.3,35.3,8.5,72.5,,64.0,,,355.0,UNKNOWN,-1.5915492957746413,7.676056338028168,reports_pairwise
2026-04-07,INDIGO,44.7,50.0,43.9,28.2,69.9,,47.4,,,4312.5,UNKNOWN,6.434782608695652,4.507826086956513,reports_pairwise
2026-04-07,LTF,44.7,56.5,36.3,10.7,69.7,,53.3,,,255.45,UNKNOWN,10.240751614797427,18.8686631434723,reports_pairwise
2026-04-07,VMM,44.7,53.1,46.8,30.4,79.0,,43.3,,,113.74,UNKNOWN,2.5936346052400236,10.269034640407956,reports_pairwise
2026-04-07,ASTRAL,44.6,60.1,34.9,17.9,70.9,,62.8,,,1522.8,UNKNOWN,8.169162069871296,3.0404517993170446,reports_pairwise
2026-04-07,TATACOMM,44.3,66.9,41.1,15.0,69.6,,50.6,,,1402.7,UNKNOWN,9.880943893918865,13.602338347472728,reports_pairwise
2026-04-07,KPITTECH,44.4,86.1,49.4,18.3,75.1,,33.8,,,694.85,UNKNOWN,5.497589407785843,4.000863495718494,reports_pairwise
2026-04-07,IRFC,44.1,57.9,39.1,20.6,69.9,,44.3,,,92.72,UNKNOWN,9.868421052631584,15.153149266609143,reports_pairwise
2026-04-07,TIINDIA,44.0,55.0,44.3,15.0,68.9,,49.9,,,2582.9,UNKNOWN,6.790816524062104,16.748615896860112,reports_pairwise
2026-04-07,HINDPETRO,43.8,54.2,37.5,2.3,68.1,,38.7,,,328.05,UNKNOWN,10.912970583752479,20.865721688766953,reports_pairwise
2026-04-07,SHRIRAMFIN,43.9,59.3,34.6,6.2,68.4,,55.0,,,928.0,UNKNOWN,12.268318965517231,9.445043103448274,reports_pairwise
2026-04-07,TATAELXSI,43.6,73.5,44.2,8.9,74.0,,43.9,,,4272.3,UNKNOWN,5.961659995786809,0.5875055590665322,reports_pairwise
2026-04-07,IDBI,43.5,79.9,34.8,15.5,69.2,,26.9,,,70.06,UNKNOWN,6.180415914428254,6.651443363835459,reports_pairwise
2026-04-07,IREDA,43.3,58.1,43.8,7.5,75.2,,36.6,,,115.58,UNKNOWN,9.041356636096214,17.28672780757917,reports_pairwise
2026-04-07,JSWENERGY,42.9,42.1,36.5,4.3,68.1,,65.2,,,496.7,UNKNOWN,4.529897322327372,15.945238574592308,reports_pairwise
2026-04-07,HINDZINC,43.0,78.1,37.1,7.5,67.7,,43.6,,,526.05,UNKNOWN,12.707917498336666,21.00560783195514,reports_pairwise
2026-04-07,PREMIERENE,42.6,78.5,53.0,24.1,76.9,,43.1,,,925.95,UNKNOWN,7.284410605324254,9.99514012635671,reports_pairwise
2026-04-07,MOTHERSON,42.5,66.8,35.2,25.2,69.4,,50.0,,,108.26,UNKNOWN,13.070386107518928,20.478477738777016,reports_pairwise
2026-04-07,NTPCGREEN,41.8,32.6,43.5,0.0,76.9,,54.4,,,98.05,UNKNOWN,8.964813870474254,11.432942376338612,reports_pairwise
2026-04-07,PHOENIXLTD,41.4,51.9,42.3,9.2,66.4,,58.2,,,1554.7,UNKNOWN,13.784009776805812,17.675435775390746,reports_pairwise
2026-04-07,ESCORTS,42.0,79.6,35.9,2.8,68.3,,48.8,,,2893.3,UNKNOWN,11.060035253862372,15.64303736218159,reports_pairwise
2026-04-07,PAYTM,42.0,49.1,44.4,21.0,75.4,,48.4,,,1029.1,UNKNOWN,10.178797007093578,16.354095811874473,reports_pairwise
2026-04-07,BHARTIHEXA,41.6,64.6,42.4,7.4,68.6,,47.9,,,1517.6,UNKNOWN,1.8713758566157153,-0.13178703215603585,reports_pairwise
2026-04-07,BHARATFORG,41.2,47.5,35.7,5.8,69.5,,62.8,,,1670.6,UNKNOWN,9.846761642523646,19.29246977133965,reports_pairwise
2026-04-07,DLF,40.5,76.9,39.1,25.3,69.6,,43.9,,,529.2,UNKNOWN,9.221466364323499,16.940665154950864,reports_pairwise
2026-04-07,IDFCFIRSTB,41.3,66.9,39.2,8.2,69.5,,43.5,,,61.08,UNKNOWN,9.692206941715785,15.2423051735429,reports_pairwise
2026-04-07,ETERNAL,41.1,49.9,46.3,7.5,71.2,,40.7,,,232.2,UNKNOWN,4.177433247200697,10.861326442721804,reports_pairwise
2026-04-07,BHEL,40.9,44.1,37.8,12.9,73.6,,54.7,,,245.64,UNKNOWN,19.133691581175704,65.46572219508224,reports_pairwise
2026-04-07,TMPV,39.8,82.4,24.4,9.3,84.4,,51.5,,,307.4,UNKNOWN,14.183474300585564,16.86727391021471,reports_pairwise
2026-04-07,DIXON,40.4,80.1,39.1,30.8,75.1,,33.3,,,10008.0,UNKNOWN,7.803756994404476,10.391686650679457,reports_pairwise
2026-04-07,LODHA,39.8,82.1,35.0,16.9,70.2,,34.2,,,710.25,UNKNOWN,18.43013023583245,36.19852164730729,reports_pairwise
2026-04-07,COCHINSHIP,39.3,60.0,38.8,58.2,75.1,,26.2,,,1333.9,UNKNOWN,10.030736936801855,36.0446810105705,reports_pairwise
2026-04-07,BDL,38.4,60.8,35.3,29.3,71.7,,32.0,,,1224.6,UNKNOWN,10.191082802547786,19.786052588600374,reports_pairwise
2026-04-07,OLAELEC,38.0,35.4,53.8,75.8,74.0,,6.0,,,29.19,UNKNOWN,38.54059609455292,20.212401507365545,reports_pairwise
2026-04-07,GODREJPROP,37.8,57.7,38.2,26.3,76.9,,41.1,,,1584.7,UNKNOWN,9.547548431879846,18.546097053069975,reports_pairwise
2026-04-07,IDEA,36.0,79.8,36.2,13.1,68.5,,32.7,,,8.76,UNKNOWN,6.621004566210047,28.196347031963477,reports_pairwise
2026-04-07,RVNL,35.5,55.5,40.3,9.6,69.5,,29.8,,,261.55,UNKNOWN,7.375262856050455,18.027145861211995,reports_pairwise
2026-04-07,SWIGGY,35.4,49.5,42.2,17.9,78.1,,28.7,,,271.8,UNKNOWN,0.25754231052243876,2.832965415746868,reports_pairwise
2026-04-07,ATGL,35.3,56.1,36.9,0.0,70.3,,33.4,,,523.45,UNKNOWN,10.994364313688022,23.07765784697678,reports_pairwise
2026-04-07,SJVN,34.7,34.0,37.9,7.8,75.2,,41.5,,,67.69,UNKNOWN,9.055990545132214,18.02334170483085,reports_pairwise
2026-04-07,PRESTIGE,34.2,39.0,37.1,49.8,71.3,,44.5,,,1183.2,UNKNOWN,12.576064908722106,25.380324543610545,reports_pairwise
2026-04-07,ABFRL,30.6,44.6,40.3,4.1,70.8,,12.0,,,58.94,UNKNOWN,8.924329826942664,15.015269765863607,reports_pairwise
2026-04-09,ONGC,66.5,71.6,63.1,15.8,86.9,,79.0,,,288.6,UNKNOWN,-0.8835758835758875,-1.628551628551644,reports_pairwise
2026-04-09,COALINDIA,65.6,91.3,46.0,9.6,80.6,,77.6,,,454.1,UNKNOWN,-4.4703809733538895,2.76370843426557,reports_pairwise
2026-04-09,GICRE,66.0,73.2,62.9,10.3,86.4,,68.3,,,389.05,UNKNOWN,1.9277727798483486,2.6474746176584016,reports_pairwise
2026-04-09,ICICIBANK,59.1,86.6,47.5,12.8,82.2,,72.3,,,1281.3,UNKNOWN,5.728556934363544,-0.1795051900413607,reports_pairwise
2026-04-09,LUPIN,61.1,86.7,43.8,12.5,83.0,,77.7,,,2295.1,UNKNOWN,1.6469870593873985,7.189229227484642,reports_pairwise
2026-04-09,NMDC,66.6,89.2,64.1,15.0,88.1,,71.3,,,84.44,UNKNOWN,3.5765040265277075,6.750355281856943,reports_pairwise
2026-04-09,AUROPHARMA,65.6,79.2,62.6,18.7,89.8,,72.6,,,1340.4,UNKNOWN,1.0146225007460392,10.317815577439566,reports_pairwise
